"","X","phantom","vin","PN","Qtde","Price"
"927",5107,19235,"E-352190683","Parafuso 14x120 12.9 com arruelas e porcas",10,16.811
"928",5152,26051,"E-021605426","Parafuso 14x120 12.9 com arruelas e porcas",176,16.081875
"929",5186,20314,"E-010423300","Parafuso 14x120 12.9 com arruelas e porcas",39,17.066125
"930",5222,87213,"381270624","Parafuso 14x120 12.9 com arruelas e porcas",10,16.8125
"931",5255,26051,"601052521","Parafuso 14x120 12.9 com arruelas e porcas",234,17.2155
"932",5272,19235,"E-902351588","Parafuso 14x120 12.9 com arruelas e porcas",195,16.2045
"933",5300,26051,"150260460","Parafuso 14x120 12.9 com arruelas e porcas",107,16.502625
"934",5366,60435,"540063752","Parafuso 14x120 12.9 com arruelas e porcas",78,15.835875
"935",5386,54019,"50491252","Parafuso 14x120 12.9 com arruelas e porcas",88,17.033125
"936",5399,5386,"E-380065276","Parafuso 14x120 12.9 com arruelas e porcas",117,17.076
"937",5415,94826,"E-248609421","Parafuso 14x120 12.9 com arruelas e porcas",225,16.74975
"938",5433,39051,"15903900","Parafuso 14x120 12.9 com arruelas e porcas",195,17.146375
"939",5453,93712,"129370606","Parafuso 14x120 12.9 com arruelas e porcas",39,15.63475
"940",5468,5386,"638500486","Parafuso 14x120 12.9 com arruelas e porcas",68,16.97125
"941",5502,23740,"E-372040213","Parafuso 14x120 12.9 com arruelas e porcas",68,17.174875
"942",5536,3941,"E-034190947","Parafuso 14x120 12.9 com arruelas e porcas",127,16.323625
"943",5551,39051,"E-359100468","Parafuso 14x120 12.9 com arruelas e porcas",234,17.030625
"944",5585,94826,"E-684029895","Parafuso 14x120 12.9 com arruelas e porcas",186,16.7895
"945",5655,18025,"E-012508374","Parafuso 14x120 12.9 com arruelas e porcas",98,16.248625
"946",5669,93712,"E-179230434","Parafuso 14x120 12.9 com arruelas e porcas",225,15.903125
"947",5686,60435,"E-036054563","Parafuso 14x120 12.9 com arruelas e porcas",254,17.245125
"948",5705,19235,"E-590312083","Parafuso 14x120 12.9 com arruelas e porcas",176,16.77
"949",5735,18025,"801250464","Parafuso 14x120 12.9 com arruelas e porcas",225,16.16975
"950",5813,68517,"E-051786665","Parafuso 14x120 12.9 com arruelas e porcas",156,16.805375
"951",5849,93712,"139207596","Parafuso 14x120 12.9 com arruelas e porcas",234,16.177
"952",5864,93712,"927013894","Parafuso 14x120 12.9 com arruelas e porcas",10,16.567875
"953",5878,26051,"E-056210613","Parafuso 14x120 12.9 com arruelas e porcas",234,16.555
"954",5945,94826,"204689174","Parafuso 14x120 12.9 com arruelas e porcas",244,17.125125
"955",5977,94826,"E-069482225","Parafuso 14x120 12.9 com arruelas e porcas",98,16.771625
"956",5993,4761,"E-010764099","Parafuso 14x120 12.9 com arruelas e porcas",147,16.6155
"957",6007,10847,"E-184007531","Parafuso 14x120 12.9 com arruelas e porcas",176,16.788125
"958",6045,39051,"91053605","Parafuso 14x120 12.9 com arruelas e porcas",166,15.730875
"959",6062,5386,"E-365008840","Parafuso 14x120 12.9 com arruelas e porcas",147,17.413875
"960",6119,94826,"490268464","Parafuso 14x120 12.9 com arruelas e porcas",49,16.660375
"961",6165,19235,"93152467","Parafuso 14x120 12.9 com arruelas e porcas",166,16.32775
"962",6180,26051,"251006242","Parafuso 14x120 12.9 com arruelas e porcas",195,16.265125
"963",6196,68517,"108576794","Parafuso 14x120 12.9 com arruelas e porcas",107,15.841375
"964",6211,94826,"840296594","Parafuso 14x120 12.9 com arruelas e porcas",127,17.343
"965",6228,26051,"52016569","Parafuso 14x120 12.9 com arruelas e porcas",117,16.349875
"966",6323,54019,"E-014095136","Parafuso 14x120 12.9 com arruelas e porcas",244,15.74975
"967",6339,18025,"E-800251418","Parafuso 14x120 12.9 com arruelas e porcas",225,16.541625
"968",6353,19235,"E-519320448","Parafuso 14x120 12.9 com arruelas e porcas",195,17.2955
"969",6388,93712,"973021080","Parafuso 14x120 12.9 com arruelas e porcas",234,16.004875
"970",6431,4761,"467001811","Parafuso 14x120 12.9 com arruelas e porcas",59,17.12825
"971",6447,20314,"412030411","Parafuso 14x120 12.9 com arruelas e porcas",147,16.377
"972",6457,4761,"E-706410905","Parafuso 14x120 12.9 com arruelas e porcas",59,16.2605
"973",6526,18025,"815002360","Parafuso 14x120 12.9 com arruelas e porcas",78,17.10525
"974",19,4761,"E-064170842","Parafuso 14x140 10.9 com arruelas e porcas",234,16.652875
"975",38,3941,"431090212","Parafuso 14x140 10.9 com arruelas e porcas",147,17.359875
"976",67,60435,"E-564003571","Parafuso 14x140 10.9 com arruelas e porcas",88,17.830625
"977",86,26051,"16250665","Parafuso 14x140 10.9 com arruelas e porcas",98,17.6095
"978",105,20314,"204013122","Parafuso 14x140 10.9 com arruelas e porcas",254,16.118
"979",122,94826,"689402640","Parafuso 14x140 10.9 com arruelas e porcas",225,17.95525
"980",157,4761,"704106394","Parafuso 14x140 10.9 com arruelas e porcas",244,17.83275
"981",204,4761,"74106393","Parafuso 14x140 10.9 com arruelas e porcas",225,17.118875
"982",219,23740,"24730802","Parafuso 14x140 10.9 com arruelas e porcas",225,16.975625
"983",236,19235,"532901326","Parafuso 14x140 10.9 com arruelas e porcas",68,17.3115
"984",256,20314,"230104257","Parafuso 14x140 10.9 com arruelas e porcas",29,17.849125
"985",287,4761,"71046667","Parafuso 14x140 10.9 com arruelas e porcas",117,17.557
"986",324,23740,"E-702340958","Parafuso 14x140 10.9 com arruelas e porcas",29,16.031625
"987",340,23740,"7234368","Parafuso 14x140 10.9 com arruelas e porcas",166,16.5755
"988",357,26051,"E-001265752","Parafuso 14x140 10.9 com arruelas e porcas",205,16.747875
"989",373,93712,"730219427","Parafuso 14x140 10.9 com arruelas e porcas",176,16.278875
"990",406,18025,"580120253","Parafuso 14x140 10.9 com arruelas e porcas",117,16.604875
"991",421,3941,"401309201","Parafuso 14x140 10.9 com arruelas e porcas",156,17.206125
"992",454,39051,"E-195030340","Parafuso 14x140 10.9 com arruelas e porcas",254,17.449375
"993",476,18025,"E-285001231","Parafuso 14x140 10.9 com arruelas e porcas",88,17.059
"994",492,68517,"180675168","Parafuso 14x140 10.9 com arruelas e porcas",244,16.072125
"995",538,26051,"205106470","Parafuso 14x140 10.9 com arruelas e porcas",225,17.05425
"996",554,3941,"90143172","Parafuso 14x140 10.9 com arruelas e porcas",195,16.140375
"997",587,20314,"E-040312583","Parafuso 14x140 10.9 com arruelas e porcas",186,15.82875
"998",605,5386,"508306876","Parafuso 14x140 10.9 com arruelas e porcas",225,18.044375
"999",619,19235,"E-501329211","Parafuso 14x140 10.9 com arruelas e porcas",205,16.876
"1000",635,3941,"419030677","Parafuso 14x140 10.9 com arruelas e porcas",244,17.22475
"1001",681,5386,"53068256","Parafuso 14x140 10.9 com arruelas e porcas",10,17.6575
"1002",695,26051,"201065254","Parafuso 14x140 10.9 com arruelas e porcas",127,16.0415
"1003",755,60435,"E-060354666","Parafuso 14x140 10.9 com arruelas e porcas",49,16.7085
"1004",786,68517,"760815479","Parafuso 14x140 10.9 com arruelas e porcas",166,16.854875
"1005",821,3941,"E-309014150","Parafuso 14x140 10.9 com arruelas e porcas",254,15.878875
"1006",838,60435,"35046736","Parafuso 14x140 10.9 com arruelas e porcas",195,16.614625
"1007",855,68517,"78615124","Parafuso 14x140 10.9 com arruelas e porcas",127,16.64925
"1008",869,4761,"E-160470699","Parafuso 14x140 10.9 com arruelas e porcas",234,17.402
"1009",887,3941,"E-400139693","Parafuso 14x140 10.9 com arruelas e porcas",49,17.33325
"1010",905,18025,"E-085210713","Parafuso 14x140 10.9 com arruelas e porcas",215,15.756875
"1011",942,93712,"E-270139057","Parafuso 14x140 10.9 com arruelas e porcas",205,15.897125
"1012",958,10847,"E-701048166","Parafuso 14x140 10.9 com arruelas e porcas",215,16.27675
"1013",1012,94826,"E-026948298","Parafuso 14x140 10.9 com arruelas e porcas",49,16.64925
"1014",1045,54019,"500149745","Parafuso 14x140 10.9 com arruelas e porcas",225,17.85325
"1015",1080,20314,"21043268","Parafuso 14x140 10.9 com arruelas e porcas",234,15.694375
"1016",1096,4761,"47061687","Parafuso 14x140 10.9 com arruelas e porcas",166,16.249875
"1017",1112,87213,"E-230871207","Parafuso 14x140 10.9 com arruelas e porcas",107,17.4815
"1018",1132,4761,"E-070641765","Parafuso 14x140 10.9 com arruelas e porcas",176,17.0605
"1019",1151,94826,"294608593","Parafuso 14x140 10.9 com arruelas e porcas",137,16.373125
"1020",1182,10847,"1847606","Parafuso 14x140 10.9 com arruelas e porcas",195,15.670125
"1021",1200,10847,"E-481007268","Parafuso 14x140 10.9 com arruelas e porcas",186,18.0165
"1022",1277,39051,"10953308","Parafuso 14x140 10.9 com arruelas e porcas",234,16.43575
"1023",1291,26051,"E-150062203","Parafuso 14x140 10.9 com arruelas e porcas",107,18.04825
"1024",1323,39051,"E-901053659","Parafuso 14x140 10.9 com arruelas e porcas",39,16.414375
"1025",1341,19235,"E-035291916","Parafuso 14x140 10.9 com arruelas e porcas",186,17.8715
"1026",1377,3941,"E-014309575","Parafuso 14x140 10.9 com arruelas e porcas",225,15.743875
"1027",1441,4761,"E-701460303","Parafuso 14x140 10.9 com arruelas e porcas",68,17.371
"1028",1456,39051,"100593954","Parafuso 14x140 10.9 com arruelas e porcas",234,16.7145
"1029",1505,19235,"E-320951347","Parafuso 14x140 10.9 com arruelas e porcas",186,16.355125
"1030",1595,39051,"E-100395805","Parafuso 14x140 10.9 com arruelas e porcas",117,16.800875
"1031",1610,26051,"E-102605954","Parafuso 14x140 10.9 com arruelas e porcas",225,17.065875
"1032",1645,39051,"E-190053147","Parafuso 14x140 10.9 com arruelas e porcas",215,15.92625
"1033",1676,54019,"19405210","Parafuso 14x140 10.9 com arruelas e porcas",195,16.5225
"1034",1693,19235,"190523604","Parafuso 14x140 10.9 com arruelas e porcas",59,15.70475
"1035",1711,87213,"E-217830295","Parafuso 14x140 10.9 com arruelas e porcas",186,18.1075
"1036",1728,60435,"E-560403389","Parafuso 14x140 10.9 com arruelas e porcas",176,18.009125
"1037",1775,3941,"930140933","Parafuso 14x140 10.9 com arruelas e porcas",225,17.139125
"1038",1793,68517,"581670721","Parafuso 14x140 10.9 com arruelas e porcas",176,15.922375
"1039",1810,19235,"201953819","Parafuso 14x140 10.9 com arruelas e porcas",215,18.09325
"1040",1851,39051,"E-103059307","Parafuso 14x140 10.9 com arruelas e porcas",186,16.8795
"1041",1863,4761,"607410895","Parafuso 14x140 10.9 com arruelas e porcas",156,15.64125
"1042",1895,60435,"34506192","Parafuso 14x140 10.9 com arruelas e porcas",88,16.167125
"1043",1913,68517,"E-186570384","Parafuso 14x140 10.9 com arruelas e porcas",98,17.592125
"1044",1928,60435,"346050997","Parafuso 14x140 10.9 com arruelas e porcas",147,16.4295
"1045",1947,87213,"E-031287786","Parafuso 14x140 10.9 com arruelas e porcas",137,16.128375
"1046",1966,26051,"E-510260896","Parafuso 14x140 10.9 com arruelas e porcas",49,17.97475
"1047",1983,18025,"E-500821670","Parafuso 14x140 10.9 com arruelas e porcas",49,16.218125
"1048",2003,10847,"E-047108271","Parafuso 14x140 10.9 com arruelas e porcas",176,17.012
"1049",2021,60435,"503604793","Parafuso 14x140 10.9 com arruelas e porcas",107,18.04775
"1050",2035,39051,"E-305190894","Parafuso 14x140 10.9 com arruelas e porcas",244,16.47125
"1051",2051,5386,"E-068305953","Parafuso 14x140 10.9 com arruelas e porcas",10,17.10775
"1052",2068,94826,"862490224","Parafuso 14x140 10.9 com arruelas e porcas",117,17.29725
"1053",2085,60435,"43560856","Parafuso 14x140 10.9 com arruelas e porcas",215,18.049875
"1054",2105,23740,"43702355","Parafuso 14x140 10.9 com arruelas e porcas",234,17.78575
"1055",2126,93712,"E-320197070","Parafuso 14x140 10.9 com arruelas e porcas",166,16.3095
"1056",2154,4761,"64017948","Parafuso 14x140 10.9 com arruelas e porcas",176,16.736125
"1057",2165,93712,"E-293170747","Parafuso 14x140 10.9 com arruelas e porcas",156,17.410125
"1058",2183,93712,"E-279310739","Parafuso 14x140 10.9 com arruelas e porcas",10,18.098625
"1059",2215,3941,"943100376","Parafuso 14x140 10.9 com arruelas e porcas",225,16.831125
"1060",2267,60435,"E-540306256","Parafuso 14x140 10.9 com arruelas e porcas",234,16.99075
"1061",2332,26051,"52061465","Parafuso 14x140 10.9 com arruelas e porcas",49,17.936875
"1062",2349,87213,"271830401","Parafuso 14x140 10.9 com arruelas e porcas",166,16.715
"1063",2364,18025,"E-025081989","Parafuso 14x140 10.9 com arruelas e porcas",176,16.361375
"1064",2382,60435,"E-306054513","Parafuso 14x140 10.9 com arruelas e porcas",117,16.120875
"1065",2403,23740,"243070330","Parafuso 14x140 10.9 com arruelas e porcas",107,17.2755
"1066",2421,23740,"23470075","Parafuso 14x140 10.9 com arruelas e porcas",137,16.29675
"1067",2436,10847,"E-081470270","Parafuso 14x140 10.9 com arruelas e porcas",215,17.144875
"1068",2452,20314,"E-132004475","Parafuso 14x140 10.9 com arruelas e porcas",78,15.666875
"1069",2471,68517,"71586132","Parafuso 14x140 10.9 com arruelas e porcas",156,16.103375
"1070",2552,68517,"706851318","Parafuso 14x140 10.9 com arruelas e porcas",254,17.6385
"1071",2594,4761,"E-076140584","Parafuso 14x140 10.9 com arruelas e porcas",78,16.683875
"1072",2639,3941,"E-301049533","Parafuso 14x140 10.9 com arruelas e porcas",88,17.31625
"1073",2656,39051,"109053595","Parafuso 14x140 10.9 com arruelas e porcas",68,16.170625
"1074",2669,3941,"E-013049395","Parafuso 14x140 10.9 com arruelas e porcas",78,18.101875
"1075",2685,68517,"E-508761043","Parafuso 14x140 10.9 com arruelas e porcas",195,17.02225
"1076",2752,39051,"310590627","Parafuso 14x140 10.9 com arruelas e porcas",176,16.073875
"1077",2768,19235,"E-529103679","Parafuso 14x140 10.9 com arruelas e porcas",254,17.51975
"1078",2787,23740,"E-342700500","Parafuso 14x140 10.9 com arruelas e porcas",166,16.719875
"1079",2803,54019,"E-495100022","Parafuso 14x140 10.9 com arruelas e porcas",59,16.853375
"1080",2837,60435,"E-430056346","Parafuso 14x140 10.9 com arruelas e porcas",137,15.757375
"1081",2872,5386,"380560169","Parafuso 14x140 10.9 com arruelas e porcas",156,16.713
"1082",2894,10847,"810047243","Parafuso 14x140 10.9 com arruelas e porcas",244,16.76
"1083",2912,3941,"430190358","Parafuso 14x140 10.9 com arruelas e porcas",205,16.328625
"1084",2958,3941,"940310657","Parafuso 14x140 10.9 com arruelas e porcas",78,16.622
"1085",2974,54019,"5419955","Parafuso 14x140 10.9 com arruelas e porcas",10,17.0015
"1086",3022,93712,"190732209","Parafuso 14x140 10.9 com arruelas e porcas",49,15.961375
"1087",3038,94826,"E-904826978","Parafuso 14x140 10.9 com arruelas e porcas",107,17.04475
"1088",3066,23740,"703024531","Parafuso 14x140 10.9 com arruelas e porcas",20,17.16175
"1089",3080,4761,"E-460170778","Parafuso 14x140 10.9 com arruelas e porcas",156,15.715375
"1090",3094,93712,"E-730192543","Parafuso 14x140 10.9 com arruelas e porcas",127,17.785125
"1091",3127,23740,"200347885","Parafuso 14x140 10.9 com arruelas e porcas",166,17.409375
"1092",3143,60435,"E-405603779","Parafuso 14x140 10.9 com arruelas e porcas",127,15.73975
"1093",3153,60435,"56043880","Parafuso 14x140 10.9 com arruelas e porcas",29,16.102875
"1094",3181,19235,"E-109325918","Parafuso 14x140 10.9 com arruelas e porcas",244,16.565125
"1095",3202,20314,"E-213004898","Parafuso 14x140 10.9 com arruelas e porcas",49,17.155125
"1096",3257,60435,"605340957","Parafuso 14x140 10.9 com arruelas e porcas",156,16.65475
"1097",3292,26051,"20651288","Parafuso 14x140 10.9 com arruelas e porcas",147,17.404625
"1098",3308,60435,"E-003645318","Parafuso 14x140 10.9 com arruelas e porcas",68,17.340875
"1099",3327,94826,"420698829","Parafuso 14x140 10.9 com arruelas e porcas",107,16.414375
"1100",3384,23740,"73240257","Parafuso 14x140 10.9 com arruelas e porcas",88,17.063
"1101",3419,39051,"109503957","Parafuso 14x140 10.9 com arruelas e porcas",78,15.677
"1102",3448,60435,"E-354600395","Parafuso 14x140 10.9 com arruelas e porcas",225,16.615625
"1103",3544,60435,"E-350604846","Parafuso 14x140 10.9 com arruelas e porcas",176,16.611625
"1104",3581,19235,"31952821","Parafuso 14x140 10.9 com arruelas e porcas",29,17.846125
"1105",3598,3941,"301049120","Parafuso 14x140 10.9 com arruelas e porcas",10,16.68225
"1106",3614,54019,"41059132","Parafuso 14x140 10.9 com arruelas e porcas",39,17.192125
"1107",3628,4761,"46017987","Parafuso 14x140 10.9 com arruelas e porcas",127,15.64275
"1108",3644,60435,"E-460530061","Parafuso 14x140 10.9 com arruelas e porcas",98,17.3545
"1109",3686,93712,"E-372091063","Parafuso 14x140 10.9 com arruelas e porcas",156,16.9985
"1110",3703,26051,"E-605102801","Parafuso 14x140 10.9 com arruelas e porcas",166,15.786
"1111",3717,18025,"E-821005514","Parafuso 14x140 10.9 com arruelas e porcas",215,17.000125
"1112",3754,60435,"E-300645402","Parafuso 14x140 10.9 com arruelas e porcas",156,15.698625
"1113",3769,18025,"205801542","Parafuso 14x140 10.9 com arruelas e porcas",166,17.739
"1114",3787,94826,"E-092846800","Parafuso 14x140 10.9 com arruelas e porcas",127,16.741875
"1115",3801,87213,"380712087","Parafuso 14x140 10.9 com arruelas e porcas",147,17.987125
"1116",3837,94826,"E-098264448","Parafuso 14x140 10.9 com arruelas e porcas",205,17.63575
"1117",3920,10847,"E-704108261","Parafuso 14x140 10.9 com arruelas e porcas",234,15.712625
"1118",3939,19235,"295301464","Parafuso 14x140 10.9 com arruelas e porcas",176,16.448375
"1119",3957,4761,"601407289","Parafuso 14x140 10.9 com arruelas e porcas",166,16.943375
"1120",3994,20314,"E-320140242","Parafuso 14x140 10.9 com arruelas e porcas",49,16.870375
"1121",4022,68517,"E-160875338","Parafuso 14x140 10.9 com arruelas e porcas",156,16.787
"1122",4067,39051,"E-051039177","Parafuso 14x140 10.9 com arruelas e porcas",186,17.25
"1123",4087,68517,"870651316","Parafuso 14x140 10.9 com arruelas e porcas",166,17.581
"1124",4098,23740,"E-043072461","Parafuso 14x140 10.9 com arruelas e porcas",10,17.985
"1125",4126,20314,"E-403021673","Parafuso 14x140 10.9 com arruelas e porcas",107,15.966
"1126",4138,26051,"652010524","Parafuso 14x140 10.9 com arruelas e porcas",98,15.797125
"1127",4158,68517,"E-807516827","Parafuso 14x140 10.9 com arruelas e porcas",98,17.063875
"1128",4172,3941,"E-309104908","Parafuso 14x140 10.9 com arruelas e porcas",78,15.648125
"1129",4201,5386,"E-006538883","Parafuso 14x140 10.9 com arruelas e porcas",78,16.300375
"1130",4233,87213,"E-807123147","Parafuso 14x140 10.9 com arruelas e porcas",215,16.078
"1131",4249,60435,"E-035640003","Parafuso 14x140 10.9 com arruelas e porcas",244,17.538
"1132",4321,39051,"E-301905705","Parafuso 14x140 10.9 com arruelas e porcas",244,17.775625
"1133",4372,93712,"E-902317086","Parafuso 14x140 10.9 com arruelas e porcas",137,16.800875
"1134",4391,18025,"805201246","Parafuso 14x140 10.9 com arruelas e porcas",39,16.216375
"1135",4423,10847,"187400066","Parafuso 14x140 10.9 com arruelas e porcas",117,17.259125
"1136",4439,10847,"E-781040336","Parafuso 14x140 10.9 com arruelas e porcas",186,16.553625
